Content,File Name,True Value,Predicted Value,Folder,Source,Date,Perf,direction,point
"Haftaya global eğilime paralel sınırlı zayıf eğilimle başlangıç beklediğimiz  endekste ilk aşamada 3500-3490 destek, 3610-3630 direnç bölgelerinin son 6 işlem gününde  oluşan toparlanma eğiliminde yönün belirlenmesi noktasında belirleyici olmasını bekliyoruz.  Yakın vade açısından küresel risk iştahı, gerek genel olumlu öngörülerimizin gerekse de bilanço  beklentilerinin fiyatlanması noktasında önem taşıyor.Söz konusu eğilim içinde Cuma günü itibariyle  artan sıkışma açısından toparlanmanın devamı noktasında 3610-3630 bölgesinin aşılması gerektiğini  düşünüyoruz. Böyle bir eğilimde 3660-3710 bölgesine yönelik yükselişlerin ise kısa vadeli aşırılaşma  riskini artırmasını bekleriz. 3500-3490 destek bölgesinde bir kırılma halinde ise belirttiğimiz kısa  vadeli aşırılaşma görünümü öne çekilerek, 3450-3380 desteklerine yönelik riskleri artırabilir.",garanti_11.10.2022_184.txt,1,1,pos,garanti,2022-10-11,-0.52,-1,-0.52
"Haftaya global eğilime paralel sınırlı zayıf eğilimle başlangıç beklediğimiz  endekste ilk aşamada 3500-3490 destek, 3610-3630 direnç bölgelerinin son 6 işlem gününde  oluşan toparlanma eğiliminde yönün belirlenmesi noktasında belirleyici olmasını bekliyoruz.  Yakın vade açısından küresel risk iştahı, gerek genel olumlu öngörülerimizin gerekse de bilanço  beklentilerinin fiyatlanması noktasında önem taşıyor.Söz konusu eğilim içinde Cuma günü itibariyle  artan sıkışma açısından toparlanmanın devamı noktasında 3610-3630 bölgesinin aşılması gerektiğini  düşünüyoruz. Böyle bir eğilimde 3660-3710 bölgesine yönelik yükselişlerin ise kısa vadeli aşırılaşma  riskini artırmasını bekleriz. 3500-3490 destek bölgesinde bir kırılma halinde ise belirttiğimiz kısa  vadeli aşırılaşma görünümü öne çekilerek, 3450-3380 desteklerine yönelik riskleri artırabilir.",garanti_11.10.2022_176.txt,1,1,pos,garanti,2022-10-11,-0.52,-1,-0.52
"Haftaya global eğilime paralel sınırlı zayıf eğilimle başlangıç beklediğimiz  endekste ilk aşamada 3500-3490 destek, 3610-3630 direnç bölgelerinin son 6 işlem gününde  oluşan toparlanma eğiliminde yönün belirlenmesi noktasında belirleyici olmasını bekliyoruz.  Yakın vade açısından küresel risk iştahı, gerek genel olumlu öngörülerimizin gerekse de bilanço  beklentilerinin fiyatlanması noktasında önem taşıyor.Söz konusu eğilim içinde Cuma günü itibariyle  artan sıkışma açısından toparlanmanın devamı noktasında 3610-3630 bölgesinin aşılması gerektiğini  düşünüyoruz. Böyle bir eğilimde 3660-3710 bölgesine yönelik yükselişlerin ise kısa vadeli aşırılaşma  riskini artırmasını bekleriz. 3500-3490 destek bölgesinde bir kırılma halinde ise belirttiğimiz kısa  vadeli aşırılaşma görünümü öne çekilerek, 3450-3380 desteklerine yönelik riskleri artırabilir.",garanti_11.10.2022_192.txt,1,1,pos,garanti,2022-10-11,-0.52,-1,-0.52
"Haftaya global eğilime paralel sınırlı zayıf eğilimle başlangıç beklediğimiz  endekste ilk aşamada 3500-3490 destek, 3610-3630 direnç bölgelerinin son 6 işlem gününde  oluşan toparlanma eğiliminde yönün belirlenmesi noktasında belirleyici olmasını bekliyoruz.  Yakın vade açısından küresel risk iştahı, gerek genel olumlu öngörülerimizin gerekse de bilanço  beklentilerinin fiyatlanması noktasında önem taşıyor.Söz konusu eğilim içinde Cuma günü itibariyle  artan sıkışma açısından toparlanmanın devamı noktasında 3610-3630 bölgesinin aşılması gerektiğini  düşünüyoruz. Böyle bir eğilimde 3660-3710 bölgesine yönelik yükselişlerin ise kısa vadeli aşırılaşma  riskini artırmasını bekleriz. 3500-3490 destek bölgesinde bir kırılma halinde ise belirttiğimiz kısa  vadeli aşırılaşma görünümü öne çekilerek, 3450-3380 desteklerine yönelik riskleri artırabilir.",garanti_11.10.2022_232.txt,1,1,pos,garanti,2022-10-11,-0.52,-1,-0.52
"Haftaya global eğilime paralel sınırlı zayıf eğilimle başlangıç beklediğimiz  endekste ilk aşamada 3500-3490 destek, 3610-3630 direnç bölgelerinin son 6 işlem gününde  oluşan toparlanma eğiliminde yönün belirlenmesi noktasında belirleyici olmasını bekliyoruz.  Yakın vade açısından küresel risk iştahı, gerek genel olumlu öngörülerimizin gerekse de bilanço  beklentilerinin fiyatlanması noktasında önem taşıyor.Söz konusu eğilim içinde Cuma günü itibariyle  artan sıkışma açısından toparlanmanın devamı noktasında 3610-3630 bölgesinin aşılması gerektiğini  düşünüyoruz. Böyle bir eğilimde 3660-3710 bölgesine yönelik yükselişlerin ise kısa vadeli aşırılaşma  riskini artırmasını bekleriz. 3500-3490 destek bölgesinde bir kırılma halinde ise belirttiğimiz kısa  vadeli aşırılaşma görünümü öne çekilerek, 3450-3380 desteklerine yönelik riskleri artırabilir.",garanti_11.10.2022_152.txt,1,1,pos,garanti,2022-10-11,-0.52,-1,-0.52
"3500 Üzerinde yükseliş eğilimi gücünü koruyor... Haftaya yatay/ pozitif bir seyirde başlayan hisse senedi piyasasında bileşik endeksin günü %0,40'lık yükselişle 3,582 seviyesinden tamamladığını görüyoruz. Gün boyunca XBANK Endeksinde aşağı yönlü bir eğilim hakim olurken (-%1,12), piyasanın XUSIN Endeksindeki görece güçlü seyirle (%0,51) günü artı bölgede tamamladığını söyleyebiliriz. Genel olarak baktığımızda ise, geçen haftaki %12'lik yükselişi yatay alanda sergilediği dalgalı hareketlerle düzeltme eğiliminde olduğunu düşündüğümüz piyasada, olası düzeltme denemelerinde 3,480/3,500 aralığını önemli bir destek bölgesi olarak izliyor ve belirtilen destek bölgesi korunabildiği sürece yükseliş eğiliminin devam edebileceğine inanıyoruz. Yukarı yöndeki ilk önemli direnç ise, TL bazındaki zirvenin bulunduğu 3,700 bölgesinde bulunuyor ve bu seviyenin aşılabilmesi halinde, yukarı hareketin momentumunun yeniden artması beklenebilir. ",yapikredi_11.10.2022_142.txt,1,0,pos,yapikredi,2022-10-11,-0.52,-1,-0.52
"Haftaya global eğilime paralel sınırlı zayıf eğilimle başlangıç beklediğimiz  endekste ilk aşamada 3500-3490 destek, 3610-3630 direnç bölgelerinin son 6 işlem gününde  oluşan toparlanma eğiliminde yönün belirlenmesi noktasında belirleyici olmasını bekliyoruz.  Yakın vade açısından küresel risk iştahı, gerek genel olumlu öngörülerimizin gerekse de bilanço  beklentilerinin fiyatlanması noktasında önem taşıyor.Söz konusu eğilim içinde Cuma günü itibariyle  artan sıkışma açısından toparlanmanın devamı noktasında 3610-3630 bölgesinin aşılması gerektiğini  düşünüyoruz. Böyle bir eğilimde 3660-3710 bölgesine yönelik yükselişlerin ise kısa vadeli aşırılaşma  riskini artırmasını bekleriz. 3500-3490 destek bölgesinde bir kırılma halinde ise belirttiğimiz kısa  vadeli aşırılaşma görünümü öne çekilerek, 3450-3380 desteklerine yönelik riskleri artırabilir.",garanti_11.10.2022_224.txt,1,1,pos,garanti,2022-10-11,-0.52,-1,-0.52
"Haftaya global eğilime paralel sınırlı zayıf eğilimle başlangıç beklediğimiz  endekste ilk aşamada 3500-3490 destek, 3610-3630 direnç bölgelerinin son 6 işlem gününde  oluşan toparlanma eğiliminde yönün belirlenmesi noktasında belirleyici olmasını bekliyoruz.  Yakın vade açısından küresel risk iştahı, gerek genel olumlu öngörülerimizin gerekse de bilanço  beklentilerinin fiyatlanması noktasında önem taşıyor.Söz konusu eğilim içinde Cuma günü itibariyle  artan sıkışma açısından toparlanmanın devamı noktasında 3610-3630 bölgesinin aşılması gerektiğini  düşünüyoruz. Böyle bir eğilimde 3660-3710 bölgesine yönelik yükselişlerin ise kısa vadeli aşırılaşma  riskini artırmasını bekleriz. 3500-3490 destek bölgesinde bir kırılma halinde ise belirttiğimiz kısa  vadeli aşırılaşma görünümü öne çekilerek, 3450-3380 desteklerine yönelik riskleri artırabilir.",garanti_11.10.2022_168.txt,1,1,pos,garanti,2022-10-11,-0.52,-1,-0.52
"Haftaya global eğilime paralel sınırlı zayıf eğilimle başlangıç beklediğimiz  endekste ilk aşamada 3500-3490 destek, 3610-3630 direnç bölgelerinin son 6 işlem gününde  oluşan toparlanma eğiliminde yönün belirlenmesi noktasında belirleyici olmasını bekliyoruz.  Yakın vade açısından küresel risk iştahı, gerek genel olumlu öngörülerimizin gerekse de bilanço  beklentilerinin fiyatlanması noktasında önem taşıyor.Söz konusu eğilim içinde Cuma günü itibariyle  artan sıkışma açısından toparlanmanın devamı noktasında 3610-3630 bölgesinin aşılması gerektiğini  düşünüyoruz. Böyle bir eğilimde 3660-3710 bölgesine yönelik yükselişlerin ise kısa vadeli aşırılaşma  riskini artırmasını bekleriz. 3500-3490 destek bölgesinde bir kırılma halinde ise belirttiğimiz kısa  vadeli aşırılaşma görünümü öne çekilerek, 3450-3380 desteklerine yönelik riskleri artırabilir.",garanti_11.10.2022_240.txt,1,1,pos,garanti,2022-10-11,-0.52,-1,-0.52
"Haftaya global eğilime paralel sınırlı zayıf eğilimle başlangıç beklediğimiz  endekste ilk aşamada 3500-3490 destek, 3610-3630 direnç bölgelerinin son 6 işlem gününde  oluşan toparlanma eğiliminde yönün belirlenmesi noktasında belirleyici olmasını bekliyoruz.  Yakın vade açısından küresel risk iştahı, gerek genel olumlu öngörülerimizin gerekse de bilanço  beklentilerinin fiyatlanması noktasında önem taşıyor.Söz konusu eğilim içinde Cuma günü itibariyle  artan sıkışma açısından toparlanmanın devamı noktasında 3610-3630 bölgesinin aşılması gerektiğini  düşünüyoruz. Böyle bir eğilimde 3660-3710 bölgesine yönelik yükselişlerin ise kısa vadeli aşırılaşma  riskini artırmasını bekleriz. 3500-3490 destek bölgesinde bir kırılma halinde ise belirttiğimiz kısa  vadeli aşırılaşma görünümü öne çekilerek, 3450-3380 desteklerine yönelik riskleri artırabilir.",garanti_11.10.2022_264.txt,1,1,pos,garanti,2022-10-11,-0.52,-1,-0.52
"BIST-100 Endeksi yeni haftanın ilk işlem gününde hafif alıcılı ve dalgalı bir seyir kaydetti. Endekste hisse ve sektörel bazlı ayrışmalar etkisini sürdürürken, yaklaşan bilanço sezonuna bağlı olarak ayrışmaların devam edeceğini değerlendiriyoruz. Endeks dün 3.600 seviyesini test ederken, kısa vadede 3.600 üzerinde tutunmanın sağlanması yükselişlerin devamlılığı açısından önem taşımaktadır. 3.600 üzerindeki tutunmalarda 3.650 ve tarihi zirvenin bulunduğu 3.715 seviyesi direnç olarak izlenecektir. Bununla birlikte yurt dışındaki zayıflamanın sürmesi ve bu durumun endeks üzerinde baskı oluşturması halinde 3.545 seviyesi ile 3.500  3.480 bölgesi destek konumunda bulunmaktadır. Bu seviyeler altında fibo düzeltme seviyelerinin %23,6lık kısmına denk gelen 3.399 seviyesi gündeme gelebilir.",gedik_11.10.2022_153.txt,0,1,neg,gedik,2022-10-11,-0.52,1,0.52
"Düşük küresel risk iştahı BİST'te sıkışık eğilime neden oluyor. Sıkışık eğilim içinde  haftanın olumlu ayrışan endeksi BİST100 dışı hisseler endeksi olurken, dünün öne çıkan sektörleri  bankacılık ve telekom olmuştu. Bugün açıklanacak Fed toplantı tutanakları ve yarın açıklanacak ABD  TÜFE verisi öncesinde 3520-3490 destek, 3610-3630 direnç aralığında hisse bazlı hareketliliğin  devamını beklemekteyiz.",garanti_12.10.2022_207.txt,0,0,neg,garanti,2022-10-12,-1.65,1,1.65
"Düşük küresel risk iştahı BİST'te sıkışık eğilime neden oluyor. Sıkışık eğilim içinde  haftanın olumlu ayrışan endeksi BİST100 dışı hisseler endeksi olurken, dünün öne çıkan sektörleri  bankacılık ve telekom olmuştu. Bugün açıklanacak Fed toplantı tutanakları ve yarın açıklanacak ABD  TÜFE verisi öncesinde 3520-3490 destek, 3610-3630 direnç aralığında hisse bazlı hareketliliğin  devamını beklemekteyiz.",garanti_12.10.2022_223.txt,0,0,neg,garanti,2022-10-12,-1.65,1,1.65
"Düşük küresel risk iştahı BİST'te sıkışık eğilime neden oluyor. Sıkışık eğilim içinde  haftanın olumlu ayrışan endeksi BİST100 dışı hisseler endeksi olurken, dünün öne çıkan sektörleri  bankacılık ve telekom olmuştu. Bugün açıklanacak Fed toplantı tutanakları ve yarın açıklanacak ABD  TÜFE verisi öncesinde 3520-3490 destek, 3610-3630 direnç aralığında hisse bazlı hareketliliğin  devamını beklemekteyiz.",garanti_12.10.2022_263.txt,0,0,neg,garanti,2022-10-12,-1.65,1,1.65
"Düşük küresel risk iştahı BİST'te sıkışık eğilime neden oluyor. Sıkışık eğilim içinde  haftanın olumlu ayrışan endeksi BİST100 dışı hisseler endeksi olurken, dünün öne çıkan sektörleri  bankacılık ve telekom olmuştu. Bugün açıklanacak Fed toplantı tutanakları ve yarın açıklanacak ABD  TÜFE verisi öncesinde 3520-3490 destek, 3610-3630 direnç aralığında hisse bazlı hareketliliğin  devamını beklemekteyiz.",garanti_12.10.2022_239.txt,0,0,neg,garanti,2022-10-12,-1.65,1,1.65
"Düşük küresel risk iştahı BİST'te sıkışık eğilime neden oluyor. Sıkışık eğilim içinde  haftanın olumlu ayrışan endeksi BİST100 dışı hisseler endeksi olurken, dünün öne çıkan sektörleri  bankacılık ve telekom olmuştu. Bugün açıklanacak Fed toplantı tutanakları ve yarın açıklanacak ABD  TÜFE verisi öncesinde 3520-3490 destek, 3610-3630 direnç aralığında hisse bazlı hareketliliğin  devamını beklemekteyiz.",garanti_12.10.2022_159.txt,0,0,neg,garanti,2022-10-12,-1.65,1,1.65
"Düşük küresel risk iştahı BİST'te sıkışık eğilime neden oluyor. Sıkışık eğilim içinde  haftanın olumlu ayrışan endeksi BİST100 dışı hisseler endeksi olurken, dünün öne çıkan sektörleri  bankacılık ve telekom olmuştu. Bugün açıklanacak Fed toplantı tutanakları ve yarın açıklanacak ABD  TÜFE verisi öncesinde 3520-3490 destek, 3610-3630 direnç aralığında hisse bazlı hareketliliğin  devamını beklemekteyiz.",garanti_12.10.2022_247.txt,0,0,neg,garanti,2022-10-12,-1.65,1,1.65
"Düşük küresel risk iştahı BİST'te sıkışık eğilime neden oluyor. Sıkışık eğilim içinde  haftanın olumlu ayrışan endeksi BİST100 dışı hisseler endeksi olurken, dünün öne çıkan sektörleri  bankacılık ve telekom olmuştu. Bugün açıklanacak Fed toplantı tutanakları ve yarın açıklanacak ABD  TÜFE verisi öncesinde 3520-3490 destek, 3610-3630 direnç aralığında hisse bazlı hareketliliğin  devamını beklemekteyiz.",garanti_12.10.2022_271.txt,0,0,neg,garanti,2022-10-12,-1.65,1,1.65
"BISTde dün banka ve telekom hisselerinde güçlü alım yönünde, havacılık ve perakende hisselerinde ise belirgin satış yönünde eğilim vardı. Hisse değişimleri sonrası BIST-100 endeksi günü %0,3 kayıpla tamamladı ve gösterge endeksteki son üç günlük sıkışma daha da belirginleşti. Dün yurtdışı tarafta ise resesyon korkuları nedeniyle satış baskısının sürdüğünü gözlemledik. ABD başta olmak üzere yurtdışı hisse senedi endeksleri günü ekside kapattı. Bugün açıklanacak FED tutanakları öncesi yurtdışı tarafta sınırlı toparlanma çabası görülüyor. Yurtiçinde ise bilanço beklentilerine bağlı hisse değişimlerinin süreceğini tahmin ediyoruz. Borsanın yatay bant içerisinde hareketini sürdürmesini bekliyoruz.",akbank_12.10.2022_154.txt,0,0,neg,akbank,2022-10-12,-1.65,1,1.65
"Düşük küresel risk iştahı BİST'te sıkışık eğilime neden oluyor. Sıkışık eğilim içinde  haftanın olumlu ayrışan endeksi BİST100 dışı hisseler endeksi olurken, dünün öne çıkan sektörleri  bankacılık ve telekom olmuştu. Bugün açıklanacak Fed toplantı tutanakları ve yarın açıklanacak ABD  TÜFE verisi öncesinde 3520-3490 destek, 3610-3630 direnç aralığında hisse bazlı hareketliliğin  devamını beklemekteyiz.",garanti_12.10.2022_191.txt,0,0,neg,garanti,2022-10-12,-1.65,1,1.65
"Düşük küresel risk iştahı BİST'te sıkışık eğilime neden oluyor. Sıkışık eğilim içinde  haftanın olumlu ayrışan endeksi BİST100 dışı hisseler endeksi olurken, dünün öne çıkan sektörleri  bankacılık ve telekom olmuştu. Bugün açıklanacak Fed toplantı tutanakları ve yarın açıklanacak ABD  TÜFE verisi öncesinde 3520-3490 destek, 3610-3630 direnç aralığında hisse bazlı hareketliliğin  devamını beklemekteyiz.",garanti_12.10.2022_151.txt,0,0,neg,garanti,2022-10-12,-1.65,1,1.65
"Kısavadeli yükseliş potansiyeli sürüyor... Geçtiğimiz hafta yaşanan sert yükseliş hareketinin ardından son günlerde yatay bir seyrin hakim olduğu piyasada, Salı günü -%0.29 oranında hafif bir değer kaybı gerçekleşti. 29 Eylül tarihinde başlayan kısa vadeli yükseliş trendinin devam potansiyelini korunduğu piyasada, seans içerisinde 3,550 seviyesini ilk önemli destek noktası olarak izliyoruz. 3,550 üzerindeki hareketlerin sürdüreceği alım eğiliminin ise piyasada ilk etapta 3,650 olmak üzere 3,715 zirve seviyesini hedefleyen seyrin devamını getirebileceğini düşünüyoruz. Bankacılık hisselerinin % 2.07 oranında değer artışıyla sanayi hisselerinden pozitif ayrıştığı piyasada, bir alt noktada ise 3,500 seviyesini kısa vadeli hareketin kritik destek noktası olarak alıyoruz. Dolayısıyla 3,500 seviyesi bu kapsamda kısa vadeli pozisyonlar için stop loss konumunda bulunmaktadır. ",yapikredi_12.10.2022_141.txt,1,1,pos,yapikredi,2022-10-12,-1.65,-1,-1.65
